_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1da4e2980ece672613),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.6666666666666666,""bitter"":0.5,""meaty"":0.8333333333333334}",4,2400,"[""butter"",""sugar"",""eggs"",""powdered milk"",""water"",""cake flour"",""baking powder"",""baking soda"",""cocoa powder"",""cream cheese""]",TheYummyJourney,Steamed Chocolate Cream Cheese Layered Cake,"{""course"":[""Desserts""]}",Steamed-Chocolate-Cream-Cheese-Layered-Cake-1321695
ObjectId(58e5ee1da4e2980ece673071),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.8333333333333334}",3,4200,"[""toasted walnuts"",""sherry vinegar"",""lemon"",""chopped fresh chives"",""dijon mustard"",""garlic"",""artichokes""]",Whole Foods Market,Steamed Artichokes with Creamy Walnut Dip,"{""course"":[""Appetizers""]}",Steamed-Artichokes-with-Creamy-Walnut-Dip-1054955
ObjectId(58e5ee1ea4e2980ece673a4e),,4,2100,"[""large eggs"",""sugar"",""pandan extract"",""flour"",""sprite""]",Little Corner of Mine,Steamed Pandan Sponge Cake,"{""course"":[""Desserts""]}",Steamed-Pandan-Sponge-Cake-1786329
ObjectId(58e5ee1ea4e2980ece673d65),,4,1500,"[""scallops"",""scallions"",""low sodium soy sauce"",""sugar"",""water"",""garlic"",""oil""]",Rasa Malaysia,Steamed Scallops with Soy Sauce and Garlic Oil,"{""course"":[""Main Dishes""],""cuisine"":[""Chinese""]}",Steamed-Scallops-with-Soy-Sauce-and-Garlic-Oil-497320
ObjectId(58e5ee1ea4e2980ece674073),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""firm tofu"",""low sodium soy sauce"",""toasted sesame oil"",""scallions"",""red chili powder"",""sesame seeds""]",Week of Menus,Steamed Tofu with Spicy Sauce,"{""course"":[""Main Dishes"",""Lunch""],""cuisine"":[""Asian""]}",Steamed-Tofu-with-Spicy-Sauce-1001735
ObjectId(58e5ee1ea4e2980ece6748c3),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""firm tofu"",""low sodium soy sauce"",""toasted sesame oil"",""scallions"",""red chili powder"",""sesame seeds""]",Week of Menus,Steamed Tofu with Spicy Sauce,"{""course"":[""Main Dishes"",""Lunch""],""cuisine"":[""Asian""]}",Steamed-Tofu-with-Spicy-Sauce-1001735
ObjectId(58e5ee1ea4e2980ece674e08),,4,2100,"[""carrots"",""fresh lemon juice"",""tahini"",""extra-virgin olive oil"",""garlic cloves"",""salt"",""flat leaf parsley""]",PureWow,Steamed Carrots with Lemon-Tahini Dressing,"{""course"":[""Side Dishes""]}",Steamed-Carrots-with-Lemon-Tahini-Dressing-684680
ObjectId(58e5ee1ea4e2980ece675c43),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.5}",4,3600,"[""artichokes"",""bay leaf"",""garlic cloves"",""lemon slices"",""salt"",""pepper"",""butter"",""olive oil"",""grated parmesan cheese"",""lemon zest"",""sea salt"",""balsamic vinegar"",""dijon mustard"",""dried thyme"",""fresh lemon juice""]",The Nourishing Gourmet,Steamed Artichokes with Three Dipping Sauces,"{""course"":[""Appetizers""]}",Steamed-Artichokes-with-Three-Dipping-Sauces-1565838
ObjectId(58e5ee1ea4e2980ece677e37),,3,2100,"[""yukon gold"",""small new potatoes"",""fresh chives"",""extra-virgin olive oil"",""lemon"",""sea salt"",""freshly ground pepper""]",Williams-Sonoma,Steamed New Potatoes with Chive Oil,"{""course"":[""Side Dishes""]}",Steamed-New-Potatoes-with-Chive-Oil-460965
ObjectId(58e5ee1ea4e2980ece6780e5),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",5,1500,"[""lobster"",""butter"",""fresh lemon juice"",""flat leaf parsley"",""chopped fresh chives"",""fresh basil"",""lemon wedges""]",Epicurious,Steamed Lobster with Lemon-Herb Butter,"{""course"":[""Main Dishes""],""holiday"":[""Summer""]}",Steamed-Lobster-With-Lemon_herb-Butter-Epicurious
ObjectId(58e5ee1fa4e2980ece6794d1),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""carrots"",""butter"",""salt"",""rosemary""]",Cookography,Steamed & Buttered Root Vegetables,"{""course"":[""Side Dishes""]}",Steamed-_-Buttered-Root-Vegetables-1802573
ObjectId(58e5ee1fa4e2980ece67a9a1),,5,1500,"[""lemon"",""green beans"",""asparagus"",""olive oil"",""cracked black pepper"",""sea salt""]",Leite's Culinaria,Steamed Veggies in Parchment Parcels,{},Steamed-Veggies-in-Parchment-Parcels-512784
ObjectId(58e5ee1fa4e2980ece67b494),"{""piquant"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,900,"[""mussels"",""lemongrass"",""thai basil"",""chiles"",""chicken broth""]",The Ravenous Couple,Steamed Mussels in Lemongrass Broth,"{""course"":[""Soups""]}",Steamed-Mussels-in-Lemongrass-Broth-2039680
ObjectId(58e5ee1fa4e2980ece67b7d2),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,240,"[""broccoli"",""olive oil"",""red pepper flakes"",""garlic powder"",""salt"",""black pepper"",""water"",""sesame oil""]",MyBodyMyKitchen,Steamed Broccoli (MBMK Style),"{""course"":[""Side Dishes""]}",Steamed-Broccoli-_MBMK-Style_-1270543
ObjectId(58e5ee1fa4e2980ece67bec7),,4,15300,"[""red potato"",""butter"",""low-fat greek yogurt"",""green onions"",""clove"",""salt"",""pepper""]",My Midlife Kitchen,Steamy Sides--Crockpot Red Potatoes,"{""course"":[""Side Dishes""]}",Steamy-Sides--Crockpot-Red-Potatoes-1300570
ObjectId(58e5ee1fa4e2980ece67bf6e),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.5}",3,1500,"[""yellow cornmeal"",""unsalted butter"",""granulated sugar"",""baking soda"",""baking powder"",""kosher salt"",""large eggs""]",Sur La Table,Steamed Cornbread,"{""course"":[""Breads""]}",Steamed-Cornbread-1303480
ObjectId(58e5ee1fa4e2980ece67cd95),,4,2400,"[""pork spareribs"",""cooking wine"",""light soy sauce"",""salt"",""sugar"",""oil"",""garlic"",""fermented black beans"",""corn starch""]",Kawaling Pinoy,Steamed Spareribs with Black Beans,"{""course"":[""Main Dishes""],""cuisine"":[""Filipino""]}",Steamed-Spareribs-with-Black-Beans-1275769
ObjectId(58e5ee1fa4e2980ece67d282),,4,480,"[""cooking spray"",""eggs"",""salt"",""pepper"",""chives""]",Eazy Peazy Mealz,Steamed Eggs,"{""course"":[""Breakfast and Brunch""]}",Steamed-Eggs-1071474
ObjectId(58e5ee1fa4e2980ece67d694),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",5,1500,"[""butter"",""crab claws"",""lemon""]",Saveur,Steamed Stone Crab Claws with Melted Butter,{},Steamed-Stone-Crab-Claws-with-Melted-Butter-442606
ObjectId(58e5ee1fa4e2980ece67e188),,3,1500,"[""broccoli"",""toasted pine nuts"",""champagne vinegar"",""olive oil"",""sun-dried tomatoes in oil"",""kosher salt"",""ground black pepper""]",Saveur,Steamed Broccoli with Sun-Dried Tomatoes and Pine Nuts,"{""course"":[""Side Dishes""]}",Steamed-Broccoli-with-Sun-Dried-Tomatoes-and-Pine-Nuts-898873
ObjectId(58e5ee1fa4e2980ece67e6c6),,4,2400,"[""dough"",""char siu"",""steamer""]",Thirsty For Tea,Steamed BBQ Pork Buns (Char Siu Bao),"{""cuisine"":[""Chinese""]}",Steamed-BBQ-Pork-Buns-_Char-Siu-Bao_-1184506
ObjectId(58e5ee1fa4e2980ece67eaa8),,4,1800,"[""ground pork"",""shrimp"",""scallions"",""white pepper"",""Shaoxing wine"",""salt"",""soy sauce"",""sesame oil"",""ginger"",""dumpling wrappers""]",Rasa Malaysia,Steamed Dumplings,"{""course"":[""Appetizers""],""cuisine"":[""Chinese"",""Asian""]}",Steamed-Dumplings-1455851
ObjectId(58e5ee20a4e2980ece67efd1),,3,1500,"[""broccoli"",""toasted pine nuts"",""champagne vinegar"",""olive oil"",""sun-dried tomatoes in oil"",""kosher salt"",""ground black pepper""]",Saveur,Steamed Broccoli with Sun-Dried Tomatoes and Pine Nuts,"{""course"":[""Side Dishes""]}",Steamed-Broccoli-with-Sun-Dried-Tomatoes-and-Pine-Nuts-898873
ObjectId(58e5ee20a4e2980ece67f05d),"{""piquant"":0.5,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",3,1500,"[""olive oil"",""garlic"",""red chili peppers"",""green onions"",""dry white wine"",""mussels"",""flat leaf parsley"",""freshly ground pepper""]",Local Foods About.com,Steamed Mussels With Garlic & Chiles,"{""course"":[""Main Dishes""]}",Steamed-Mussels-With-Garlic-_-Chiles-1247812
ObjectId(58e5ee20a4e2980ece67f7f3),,4,1200,"[""littleneck clams"",""white wine"",""melted butter"",""garlic"",""lemon wedges""]",The Domestic Man,Steamed Littleneck Clams,{},Steamed-Littleneck-Clams-1761527
ObjectId(58e5ee20a4e2980ece67fd56),"{""sweet"":0.16666666666666666,""sour"":0.5,""salty"":0.6666666666666666,""piquant"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""vegetable oil"",""chayotes"",""serrano peppers"",""coriander"",""salt""]",Madeleine Cocina,Steamed Chayote,{},Steamed-Chayote-549042
ObjectId(58e5ee20a4e2980ece68062f),"{""sweet"":0.16666666666666666,""sour"":0.0,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.5,""meaty"":0.5}",4,1500,"[""eggs"",""shells"",""water"",""soy sauce"",""sesame oil""]",Taste Hong Kong,Steamed Eggs – How to Make Them Smooth is No Secret,"{""cuisine"":[""Chinese"",""Asian""]}",Steamed-Eggs-How-to-Make-Them-Smooth-is-No-Secret-930537
