_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1aa4e2980ece65e962),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1500,"[""chili powder"",""brown sugar"",""smoked paprika"",""ground cinnamon"",""pork tenderloin"",""grapeseed oil""]",Katie's Cucina,Grilled Brown Sugar Chili Pork Tenderloin,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Brown-Sugar-Chili-Pork-Tenderloin-1714138
ObjectId(58e5ee1aa4e2980ece65e9e7),"{""piquant"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,7800,"[""unsalted butter"",""chives"",""sour cream"",""kosher salt"",""freshly ground pepper"",""baking potatoes""]",Food & Wine,Grill-Baked Potatoes with Chive Butter,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grill-Baked-Potatoes-with-Chive-Butter-1126153
ObjectId(58e5ee1aa4e2980ece65ea2b),,5,1500,"[""bacon"",""eggs"",""cheese"",""wheat bread"",""mayonnaise""]",Southern Plate,"Grilled cheese sandwich, Bama style!","{""course"":[""Lunch""]}",Grilled-cheese-sandwich_-Bama-style_-471499
ObjectId(58e5ee1aa4e2980ece65ea2f),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,900,"[""pineapple"",""purple onion"",""chili pepper"",""lime juice"",""cilantro"",""salt""]",Closet Cooking,Grilled Pineapple Salsa,"{""cuisine"":[""Barbecue"",""Mexican""]}",Grilled-pineapple-salsa-350954
ObjectId(58e5ee1aa4e2980ece65ea59),"{""piquant"":0.3333333333333333,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2100,"[""balsamic vinegar"",""olive oil"",""garlic"",""portabello mushroom"",""mayonnaise"",""dried basil leaves"",""dried leaves oregano"",""black pepper"",""red bell pepper"",""kaiser rolls"",""provolone cheese"",""fresh spinach leaves""]",Hamilton Beach,Grilled Portobello and Peppers Sandwich,"{""course"":[""Lunch""],""cuisine"":[""Barbecue""]}",Grilled-Portobello-and-Peppers-Sandwich-2049028
ObjectId(58e5ee1aa4e2980ece65ea8c),,5,1500,"[""bacon"",""eggs"",""cheese"",""wheat bread"",""mayonnaise""]",Southern Plate,"Grilled cheese sandwich, Bama style!","{""course"":[""Lunch""]}",Grilled-cheese-sandwich_-Bama-style_-471499
ObjectId(58e5ee1aa4e2980ece65eb66),,4,1800,"[""russet potatoes"",""olive oil"",""sea salt"",""cracked black pepper""]",Skinnytaste,Grilled Potatoes,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Potatoes-1574978
ObjectId(58e5ee1aa4e2980ece65eb7e),,3,9600,"[""garlic powder"",""onion powder"",""salt"",""poultry seasoning"",""chili powder"",""loin pork roast""]",Betty Crocker,Grilled Seasoned Pork Roast,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Seasoned-Pork-Roast-2056142
ObjectId(58e5ee1aa4e2980ece65eb99),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",3,2400,"[""artichokes"",""lemon"",""olive oil"",""garlic"",""chopped parsley"",""salt"",""pepper"",""mayonnaise""]",Farmhouse Delivery Recipes,Grilled Artichokes with Lemon Garlic Aioli,"{""course"":[""Appetizers"",""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Artichokes-with-Lemon-Garlic-Aioli-1099513
ObjectId(58e5ee1aa4e2980ece65ebab),,4,1800,"[""pizza doughs"",""olive oil"",""garlic"",""fresh mozzarella"",""purple onion"",""crumbled goat cheese"",""parmesan cheese"",""leaves"",""mushrooms""]",What's Gaby Cooking,Grilled White Pizza,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-White-Pizza-1165501
ObjectId(58e5ee1aa4e2980ece65ebcd),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,600,"[""asparagus"",""extra-virgin olive oil"",""salt"",""lemon"",""grated parmesan cheese""]",Kalyn's Kitchen,Grilled Asparagus with Double Lemon and Parmesan,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-asparagus-with-double-lemon-and-parmesan-309888
ObjectId(58e5ee1aa4e2980ece65ec92),,5,1800,"[""sweet potatoes"",""olive oil"",""kosher salt"",""chopped fresh cilantro"",""lime zest"",""fresh lime juice"",""salt""]",Simply Recipes,Grilled Sweet Potatoes,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-sweet-potatoes-300528
ObjectId(58e5ee1aa4e2980ece65ed92),,5,1800,"[""zucchini"",""olive oil"",""kosher salt"",""black pepper"",""lemon""]",The Pioneer Woman,Grilled Zucchini with Yummy Lemon Salt,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-zucchini-with-yummy-lemon-salt-302440
ObjectId(58e5ee1aa4e2980ece65edc9),"{""piquant"":0.6666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1200,"[""jumbo shrimp"",""old bay seasoning"",""garlic salt"",""pepper"",""lime juice"",""peaches"",""cherry tomatoes"",""purple onion"",""jalapeno chilies"",""salt"",""corn tortillas"",""avocado""]",What Dress Code,Grilled Shrimp Tacos with Fresh Peach Salsa,"{""course"":[""Main Dishes""],""holiday"":[""Summer""],""cuisine"":[""Barbecue""]}",Grilled-Shrimp-Tacos-with-Fresh-Peach-Salsa-1177683
ObjectId(58e5ee1aa4e2980ece65ee24),,4,3600,"[""sirloin steak"",""extra-virgin olive oil"",""coarse salt"",""freshly ground black pepper""]",Our Crafty Kitchen,Grilled Steak,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Steak-1600446
ObjectId(58e5ee1aa4e2980ece65eef5),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,2100,"[""small red potatoes"",""corn"",""chicken"",""shrimp"",""butter"",""fresh lemon juice"",""fresh thyme leaves"",""garlic"",""seafood seasoning"",""fresh parsley leaves""]",Cooking Classy,Grilled Shrimp Boil Packets,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Shrimp-Boil-Packets-1708102
ObjectId(58e5ee1aa4e2980ece65ef02),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,4200,"[""baby artichokes"",""avocado oil"",""garlic"",""sea salt"",""pepper"",""lemon""]",Veganosity,Grilled Baby Artichokes,"{""cuisine"":[""Barbecue""]}",Grilled-Baby-Artichokes-678419
ObjectId(58e5ee1aa4e2980ece65f038),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""corn-on-the-cob"",""olive oil"",""salt"",""pepper"",""butter""]",Eating On A Dime,Grilled Corn on the Cob,"{""course"":[""Side Dishes""],""holiday"":[""Summer""],""cuisine"":[""Barbecue""]}",Grilled-Corn-on-the-Cob-1600977
ObjectId(58e5ee1aa4e2980ece65f0b4),,4,900,"[""naan"",""barbecue sauce"",""shredded Monterey Jack cheese"",""purple onion"",""grilled chicken breasts"",""spinach"",""dried tart cherries""]",Love and Zest,Grilled BBQ Chicken Naan Pizza with Tart Cherries,"{""course"":[""Main Dishes"",""Lunch""],""cuisine"":[""Barbecue""]}",Grilled-BBQ-Chicken-Naan-Pizza-with-Tart-Cherries-2054319
ObjectId(58e5ee1aa4e2980ece65f133),,5,1200,"[""romaine lettuce"",""olive oil"",""red wine vinegar"",""chopped fresh herbs"",""salt"",""ground black pepper""]",Simply Recipes,Grilled Romaine Lettuce,"{""course"":[""Salads""],""cuisine"":[""Barbecue""]}",Grilled-romaine-lettuce-300527
ObjectId(58e5ee1aa4e2980ece65f19e),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,4500,"[""skinless salmon fillets"",""olive oil"",""lime zest"",""fresh lime juice"",""garlic"",""salt"",""freshly ground black pepper"",""coconut water"",""coconut milk"",""jasmine rice"",""mango"",""red bell pepper"",""chopped fresh cilantro"",""purple onion"",""avocado"",""pepper""]",Cooking Classy,Grilled Lime Salmon with Avocado-Mango Salsa and Coconut Rice,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Lime-Salmon-with-Avocado-Mango-Salsa-and-Coconut-Rice-1910107
ObjectId(58e5ee1aa4e2980ece65f20a),,4,1200,"[""gluten-free bread"",""mayonnaise"",""broccoli"",""roasted red peppers"",""shredded cheese""]",Vegetarian Mamma,Grilled Red Pepper and Broccoli Sandwich – #glutenfree #vegan #singleserve,"{""course"":[""Lunch""]}",Grilled-Red-Pepper-and-Broccoli-Sandwich-_glutenfree-_vegan-_singleserve-1218729
ObjectId(58e5ee1aa4e2980ece65f22f),,5,2100,"[""rib eye steaks"",""butter"",""salt"",""pepper"",""yellow onion"",""heavy cream"",""crumbled blue cheese""]",The Pioneer Woman,Grilled Ribeye Steak with Onion Blue Cheese Sauce,"{""course"":[""Main Dishes""]}",Grilled-Ribeye-Steak-with-Onion-Blue-Cheese-Sauce-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41322
ObjectId(58e5ee1aa4e2980ece65f457),,4,3300,"[""beefsteak tomatoes"",""purple onion"",""capers"",""sherry vinegar"",""extra-virgin olive oil"",""thyme leaves"",""basil leaves"",""salt"",""freshly ground black pepper"",""salmon fillets"",""canola oil""]",Sidewalk Shoes,Grilled Salmon with Tomato Caper Vinaigrette,"{""course"":[""Main Dishes""],""holiday"":[""Summer""],""cuisine"":[""Barbecue""]}",Grilled-Salmon-with-Tomato-Caper-Vinaigrette-1991800
ObjectId(58e5ee1aa4e2980ece65f45a),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.5,""bitter"":0.5,""meaty"":0.3333333333333333}",4,600,"[""whole wheat sandwich bread"",""bananas"",""peanut butter"",""honey"",""cinnamon"",""fruit""]",$5 Dinners,Grilled Peanut Butter & Banana Sandwich,"{""course"":[""Lunch""],""cuisine"":[""Barbecue""]}",Grilled-Peanut-Butter-_-Banana-Sandwich-1208440
ObjectId(58e5ee1aa4e2980ece65f4a1),"{""piquant"":0.5,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",5,3000,"[""boneless chicken breast"",""garlic"",""herbes de provence"",""agave nectar"",""sea salt"",""chipotle chile powder"",""orange juice""]",Elana's Pantry,Grilled Chipotle Orange Chicken,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-chipotle-orange-chicken-345610
ObjectId(58e5ee1aa4e2980ece65f54e),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,1800,"[""fresh asparagus"",""olive oil"",""lemon wedges"",""kosher salt"",""grated parmesan cheese""]",The Naptime Chef,Grilled Parmesan Asparagus,"{""course"":[""Side Dishes""],""cuisine"":[""Barbecue""]}",Grilled-parmesan-asparagus-334177
ObjectId(58e5ee1aa4e2980ece65f71b),,3,4200,"[""heavy cream"",""nonfat greek yogurt"",""vanilla beans"",""sugar"",""peaches"",""blackberries"",""mint leaves""]",The Foodie Affair,Grilled Peaches and Cream,"{""course"":[""Desserts""],""holiday"":[""Summer""],""cuisine"":[""Barbecue""]}",Grilled-Peaches-and-Cream-628828
ObjectId(58e5ee1aa4e2980ece65f72a),"{""piquant"":0.8333333333333334,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""boneless chicken breast"",""penne pasta"",""buffalo sauce"",""blue cheese dressing"",""parsley""]",Carrie's Experimental Kitchen,Grilled Chicken Buffalo Pasta,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Grilled-Chicken-Buffalo-Pasta-929729
ObjectId(58e5ee1aa4e2980ece65f74a),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""american cheese slices"",""ketchup"",""lettuce"",""white bread"",""unsalted butter""]",Culinary Concoctions by Peabody,Grilled Cheese Double Bacon Cheeseburger,"{""course"":[""Lunch""],""cuisine"":[""Barbecue""]}",Grilled-Cheese-Double-Bacon-Cheeseburger-1642399
ObjectId(58e5ee1aa4e2980ece65f766),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,1500,"[""Soy Vay® Veri Veri Teriyaki® Marinade \u0026 Sauce"",""unsalted butter"",""shallots"",""center-cut salmon fillet"",""salt"",""oil""]",,Grilled Salmon With Teriyaki Shallot Butter,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Salmon-With-Teriyaki-Shallot-Butter-636736
ObjectId(58e5ee1aa4e2980ece65f82d),,4,1200,"[""squid"",""soy sauce"",""tomatoes"",""spanish onion"",""dried Thai chili"",""lemon"",""salt and ground black pepper""]",Panlasang Pinoy,Grilled Squid,{},Grilled-Squid-679360
ObjectId(58e5ee1aa4e2980ece65f835),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1200,"[""ciabatta"",""avocado"",""grilled chicken breasts"",""tomatoes"",""salt"",""pepper""]",Skinnytaste,Grilled Chicken Sandwich with Avocado and Tomato,"{""course"":[""Lunch""]}",Grilled-Chicken-Sandwich-with-Avocado-and-Tomato-1587551
ObjectId(58e5ee1aa4e2980ece65f95c),,4,8100,"[""boneless skinless chicken breast halves"",""lime juice"",""oil"",""adobo seasoning"",""garlic cloves"",""pepper"",""kosher salt"",""corn tortillas"",""avocado"",""cilantro sprigs"",""tomatoes"",""red cabbage"",""white onion"",""salsa"",""lime wedges""]",Posh Journal,Grilled Lime Chicken Taco,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue"",""Mexican""]}",Grilled-Lime-Chicken-Taco-1622643
ObjectId(58e5ee1aa4e2980ece65f9c8),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",4,1200,"[""new york strip steaks"",""extra-virgin olive oil"",""salt"",""pepper"",""unsalted butter"",""minced garlic"",""thyme"",""parsley""]",Southern Boy Dishes,Grilled New York Strip with Herb Garlic Butter,"{""cuisine"":[""Barbecue""]}",Grilled-New-York-Strip-with-Herb-Garlic-Butter-1178662
ObjectId(58e5ee1aa4e2980ece65f9db),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",5,1800,"[""olive oil"",""garlic"",""red wine vinegar"",""soy sauce"",""honey"",""ground black pepper"",""flank steak""]",Simply Recipes,Grilled Marinated Flank Steak,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Marinated-Flank-Steak-Simply-Recipes-42974
ObjectId(58e5ee1aa4e2980ece65fa09),,4,900,"[""Italian bread"",""i can't believe it's not butter! spray original"",""herbs"",""garlic"",""grated parmesan cheese""]",Unilever North America,Grilled Cheesy Garlic Bread,"{""course"":[""Lunch"",""Breads""],""cuisine"":[""Barbecue""]}",Grilled-cheesy-garlic-bread-299109
ObjectId(58e5ee1aa4e2980ece65fa7e),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""salmon fillets"",""pineapple"",""tomatoes"",""jalapeno chilies"",""purple onion"",""chopped cilantro"",""lime"",""cumin"",""salt""]","I'm Bored, Let's Go",Grilled Salmon with Pineapple Jalapeño Salsa,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Grilled-Salmon-with-Pineapple-Jalapeno-Salsa-712515
ObjectId(58e5ee1aa4e2980ece65fb8e),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1200,"[""peaches"",""coconut cream"",""cane sugar"",""vanilla beans"",""salt""]",Milking Almonds,Grilled Peaches & Cream,"{""course"":[""Desserts""],""holiday"":[""Summer""],""cuisine"":[""Barbecue""]}",Grilled-Peaches-_-Cream-2044437
